model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Tennessee,1299,1271,1321
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Texas,7871,7754,7969
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Utah,394,383,402
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Vermont,59,59,60
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Virginia,2400,2379,2419
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Washington,1712,1697,1724
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,West Virginia,131,129,132
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Wisconsin,1059,1046,1072
Auquan,8/3/2020,1 wk ahead cum death,8/8/2020,Wyoming,31,31,32
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Alabama,2028,1985,2069
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Alaska,36,34,37
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Arizona,4873,4755,4975
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Arkansas,619,601,636
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,California,11231,11012,11431
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Colorado,2006,1987,2023
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Connecticut,4589,4569,4607
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Delaware,653,646,660
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,District of Columbia,623,618,628
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Florida,9205,8954,9424
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Georgia,4634,4538,4720
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Hawaii,34,33,35
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Idaho,279,268,287
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Illinois,8331,8255,8394
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Indiana,3205,3178,3229
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Iowa,1036,1018,1053
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Kansas,458,447,469
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Kentucky,851,837,863
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Louisiana,4486,4427,4536
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Maine,136,134,137
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Maryland,3821,3787,3854
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Massachusetts,9019,8974,9058
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Michigan,6756,6720,6787
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Minnesota,1846,1822,1867
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Mississippi,2027,1986,2062
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Missouri,1469,1447,1490
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Montana,86,82,89
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,National,168389,166671,169826
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Nebraska,425,413,435
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Nevada,1058,1034,1080
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,New Hampshire,438,435,440
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,New Jersey,16413,16341,16476
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,New Mexico,730,721,739
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,New York,34038,33877,34189
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,North Carolina,2422,2371,2468
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,North Dakota,128,125,131
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Ohio,3880,3837,3915
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Oklahoma,689,673,704
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Oregon,398,389,405
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Pennsylvania,7612,7566,7653
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Rhode Island,1069,1062,1076
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,South Carolina,2447,2381,2505
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,South Dakota,166,162,169
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Tennessee,1465,1417,1505
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Texas,8710,8495,8891
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Utah,455,437,470
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Vermont,61,61,62
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Virginia,2535,2498,2568
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Washington,1797,1771,1818
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,West Virginia,141,138,144
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Wisconsin,1141,1118,1164
Auquan,8/3/2020,2 wk ahead cum death,8/15/2020,Wyoming,35,34,37
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Alabama,2148,2093,2202
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Alaska,39,37,40
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Arizona,5268,5108,5407
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Arkansas,659,636,680
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,California,11716,11441,11967
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Colorado,2048,2024,2070
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Connecticut,4629,4604,4652
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Delaware,671,661,679
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,District of Columbia,634,627,640
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Florida,9976,9636,10276
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Georgia,4904,4776,5021
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Hawaii,36,35,37
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Idaho,303,289,313
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Illinois,8489,8394,8569
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Indiana,3264,3230,3294
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Iowa,1077,1055,1098
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Kansas,484,470,497
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Kentucky,880,861,894
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Louisiana,4648,4569,4715
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Maine,139,137,141
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Maryland,3899,3857,3941
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Massachusetts,9117,9060,9166
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Michigan,6833,6788,6873
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Minnesota,1895,1866,1922
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Mississippi,2169,2106,2220
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Missouri,1522,1494,1548
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Montana,97,90,102
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,National,172310,170094,174186
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Nebraska,449,434,461
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Nevada,1130,1098,1159
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,New Hampshire,444,440,447
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,New Jersey,16561,16471,16642
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,New Mexico,752,740,763
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,New York,34379,34178,34570
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,North Carolina,2535,2471,2593
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,North Dakota,134,131,138
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Ohio,3983,3925,4028
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Oklahoma,726,706,744
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Oregon,419,407,428
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Pennsylvania,7712,7655,7764
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Rhode Island,1086,1077,1094
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,South Carolina,2657,2569,2734
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,South Dakota,173,169,178
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Tennessee,1565,1506,1616
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Texas,9278,8996,9518
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Utah,493,469,511
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Vermont,63,62,63
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Virginia,2616,2571,2658
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Washington,1849,1817,1875
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,West Virginia,147,144,151
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Wisconsin,1190,1162,1219
Auquan,8/3/2020,3 wk ahead cum death,8/22/2020,Wyoming,38,36,39
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Alabama,2228,2166,2291
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Alaska,40,38,42
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Arizona,5565,5374,5732
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Arkansas,683,657,707
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,California,12013,11704,12297
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Colorado,2073,2046,2098
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Connecticut,4654,4626,4679
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Delaware,682,671,691
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,District of Columbia,640,633,647
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Florida,10558,10149,10919
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Georgia,5101,4949,5240
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Hawaii,37,36,38
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Idaho,318,302,330
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Illinois,8585,8478,8675
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Indiana,3299,3262,3334
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Iowa,1102,1077,1125
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Kansas,499,483,514
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Kentucky,897,876,913
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Louisiana,4766,4672,4845
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Maine,141,139,144
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Maryland,3947,3900,3994
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Massachusetts,9177,9113,9232
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Michigan,6880,6829,6924
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Minnesota,1925,1892,1955
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Mississippi,2283,2202,2346
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Missouri,1555,1523,1584
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Montana,105,96,111
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,National,174793,172259,176945
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Nebraska,463,447,478
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Nevada,1180,1143,1213
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,New Hampshire,447,443,450
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,New Jersey,16651,16549,16742
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,New Mexico,766,752,778
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,New York,34585,34360,34802
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,North Carolina,2604,2532,2668
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,North Dakota,138,134,142
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Ohio,4048,3983,4101
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Oklahoma,748,726,769
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Oregon,432,419,443
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Pennsylvania,7772,7709,7831
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Rhode Island,1095,1085,1104
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,South Carolina,2801,2698,2890
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,South Dakota,178,173,183
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Tennessee,1626,1560,1683
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Texas,9655,9327,9933
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Utah,515,489,536
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Vermont,63,62,64
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Virginia,2666,2614,2713
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Washington,1880,1844,1910
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,West Virginia,151,147,155
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Wisconsin,1220,1189,1253
Auquan,8/3/2020,4 wk ahead cum death,8/29/2020,Wyoming,40,38,41
Columbia-UNC,8/3/2020,1 wk ahead cum death,8/8/2020,National,161353,160128,164035
Columbia-UNC,8/3/2020,2 wk ahead cum death,8/15/2020,National,168237,165305,172491
Columbia-UNC,8/3/2020,3 wk ahead cum death,8/22/2020,National,174193,169305,180236
Columbia-UNC,8/3/2020,4 wk ahead cum death,8/29/2020,National,179213,172435,187316
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Alabama,1748,1740,1756
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Alaska,30,22,32
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Arizona,3891,3868,4037
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Arkansas,516,515,519
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,California,10012,9987,10040
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Colorado,1881,1876,1888
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Connecticut,4433,4422,4439
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Delaware,591,589,598
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,District of Columbia,589,588,619
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Florida,7723,7678,7744
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Georgia,4069,4058,4121
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Hawaii,29,26,31
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Idaho,233,230,236
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Illinois,7797,7780,7811
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Indiana,3025,3020,3039
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Iowa,916,911,920
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Kansas,395,392,399
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Kentucky,785,782,792
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Louisiana,4102,4083,4185
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Maine,124,122,126
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Maryland,3564,3554,3571
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Massachusetts,8604,8577,8673
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Michigan,6505,6500,6511
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Minnesota,1703,1696,1711
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Mississippi,1730,1724,1905
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Missouri,1364,1357,1369
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Montana,67,57,75
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,National,158783,158261,160236
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Nebraska,351,349,354
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Nevada,908,902,911
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,New Hampshire,417,416,424
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,New Jersey,15797,15746,15823
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,New Mexico,669,667,691
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,New York,32630,32543,32688
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,North Carolina,2130,2122,2138
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,North Dakota,113,111,114
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Ohio,3590,3580,3703
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Oklahoma,612,610,617
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Oregon,349,347,350
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Pennsylvania,7279,7275,7290
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Puerto Rico,256,253,260
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Rhode Island,1012,1009,1015
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,South Carolina,1835,1820,2050
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,South Dakota,137,135,138
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Tennessee,1247,1239,1262
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Texas,7263,7207,7296
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Utah,349,346,417
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Vermont,57,57,58
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Virginia,2267,2260,2278
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Washington,1651,1647,1656
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,West Virginia,125,122,126
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Wisconsin,1012,1007,1027
Covid19Sim,8/3/2020,1 wk ahead cum death,8/8/2020,Wyoming,30,25,31
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Alabama,1932,1918,1946
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Alaska,38,22,42
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Arizona,4126,4101,4365
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Arkansas,581,578,585
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,California,10884,10842,10943
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Colorado,1936,1928,1950
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Connecticut,4445,4428,4457
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Delaware,601,599,614
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,District of Columbia,596,595,628
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Florida,8727,8646,8770
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Georgia,4411,4399,4482
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Hawaii,33,27,36
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Idaho,285,280,293
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Illinois,7934,7896,7972
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Indiana,3104,3094,3127
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Iowa,965,957,975
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Kansas,434,428,442
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Kentucky,845,834,862
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Louisiana,4298,4277,4442
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Maine,126,124,129
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Maryland,3650,3635,3673
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Massachusetts,8638,8586,8783
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Michigan,6575,6563,6588
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Minnesota,1768,1752,1784
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Mississippi,1846,1837,2177
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Missouri,1488,1473,1500
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Montana,79,61,97
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,National,165103,164081,167659
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Nebraska,375,372,380
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Nevada,1009,998,1018
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,New Hampshire,420,419,433
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,New Jersey,15831,15769,15863
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,New Mexico,698,695,736
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,New York,32698,32594,32864
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,North Carolina,2309,2297,2328
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,North Dakota,125,120,127
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Ohio,3718,3702,3905
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Oklahoma,690,687,700
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Oregon,379,377,381
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Pennsylvania,7369,7361,7386
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Puerto Rico,299,292,308
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Rhode Island,1020,1015,1025
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,South Carolina,1986,1970,2365
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,South Dakota,143,141,144
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Tennessee,1451,1437,1482
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Texas,8113,7999,8197
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Utah,391,385,466
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Vermont,58,57,59
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Virginia,2376,2367,2409
Covid19Sim,8/3/2020,2 wk ahead cum death,8/15/2020,Washington,1733,1727,1744
