model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Hawaii,32,22,42
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Idaho,158,111,204
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Illinois,10650,7895,13325
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Indiana,3932,2905,4794
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Iowa,1231,852,1576
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Kansas,477,315,610
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Kentucky,927,656,1189
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Louisiana,4039,3374,4599
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Maine,174,128,226
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Maryland,4718,3621,5755
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Massachusetts,10976,8971,12838
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Michigan,7384,6420,8221
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Minnesota,2329,1709,2936
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Mississippi,1719,1131,2162
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Missouri,1322,1044,1575
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Montana,31,23,39
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,National,161456,132511,189875
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Nebraska,542,334,737
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Nevada,860,600,1082
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,New Hampshire,480,376,581
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,New Jersey,17678,14196,20786
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,New Mexico,765,566,973
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,New York,37858,33339,42213
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,North Carolina,2686,1644,3692
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,North Dakota,152,104,199
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Ohio,3815,2999,4646
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Oklahoma,636,457,797
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Oregon,313,227,388
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Pennsylvania,8678,7138,10114
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Rhode Island,1172,944,1386
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,South Carolina,1425,939,1888
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,South Dakota,193,120,262
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Tennessee,1251,783,1749
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Texas,4535,2791,6037
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Utah,431,236,609
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Vermont,78,63,94
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Virginia,2698,1936,3444
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Washington,1761,1429,2093
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,West Virginia,152,108,193
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Wisconsin,1256,905,1588
Auquan,2020-06-15,4 wk ahead cum death,2020-07-11,Wyoming,40,25,53
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Alabama,870,672,885
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Alaska,12,12,12
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Arizona,1522,1188,1655
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Arkansas,179,171,227
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,California,5477,4622,5513
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Colorado,1692,1657,1703
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Connecticut,4377,4259,4448
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Delaware,450,360,468
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,District of Columbia,549,465,569
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Florida,3208,2686,3266
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Georgia,2487,2087,2516
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Hawaii,18,17,18
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Idaho,90,86,91
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Illinois,6563,6442,6597
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Indiana,2587,2522,2609
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Iowa,760,484,794
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Kansas,256,249,259
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Kentucky,530,448,581
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Louisiana,3136,2850,3170
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Maine,93,82,117
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Maryland,3096,3015,3130
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Massachusetts,7800,7737,7870
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Michigan,6143,5916,6176
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Minnesota,1507,966,1603
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Mississippi,1034,985,1080
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Missouri,971,930,987
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Montana,18,18,18
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,National,120462,113598,123041
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Nebraska,232,226,242
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Nevada,500,435,522
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,New Hampshire,334,213,353
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,New Jersey,12719,12531,12756
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,New Mexico,492,332,515
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,New York,30852,30809,31904
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,North Carolina,1312,1006,1362
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,North Dakota,69,57,86
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Ohio,2738,2687,2785
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Oklahoma,374,343,388
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Oregon,169,163,190
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Pennsylvania,6721,6362,6794
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Puerto Rico,157,146,168
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Rhode Island,884,629,903
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,South Carolina,693,491,734
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,South Dakota,77,69,82
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Tennessee,479,471,494
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Texas,2168,1912,2208
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Utah,162,159,165
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Vermont,56,56,57
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Virginia,1784,1686,1839
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Washington,1225,1174,1244
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,West Virginia,83,77,95
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Wisconsin,741,623,775
Covid19Sim,2020-06-15,1 wk ahead cum death,2020-06-20,Wyoming,19,17,20
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Alabama,962,717,990
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Alaska,13,13,13
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Arizona,1866,1324,2120
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Arkansas,211,201,285
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,California,5909,4902,5970
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Colorado,1749,1701,1766
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Connecticut,4461,4317,4551
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Delaware,468,366,494
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,District of Columbia,571,473,604
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Florida,3521,2814,3613
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Georgia,2614,2157,2655
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Hawaii,18,17,18
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Idaho,93,88,95
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Illinois,6782,6626,6834
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Indiana,2698,2608,2731
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Iowa,826,513,882
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Kansas,265,258,268
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Kentucky,556,465,640
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Louisiana,3231,2894,3282
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Maine,96,84,126
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Maryland,3225,3119,3273
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Massachusetts,7961,7874,8055
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Michigan,6218,5967,6261
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Minnesota,1628,1007,1776
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Mississippi,1140,1070,1214
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Missouri,1024,963,1051
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Montana,18,18,19
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,National,124892,116454,128402
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Nebraska,252,245,261
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Nevada,530,449,566
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,New Hampshire,361,218,385
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,New Jersey,12905,12670,12957
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,New Mexico,540,344,576
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,New York,31050,30999,32254
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,North Carolina,1474,1104,1554
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,North Dakota,72,59,93
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Ohio,2881,2810,2944
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Oklahoma,385,351,405
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Oregon,176,171,210
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Pennsylvania,7010,6515,7116
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Puerto Rico,169,158,191
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Rhode Island,923,639,951
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,South Carolina,797,529,876
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,South Dakota,83,75,89
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Tennessee,525,516,540
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Texas,2343,2065,2396
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Utah,190,186,194
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Vermont,57,57,58
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Virginia,1896,1779,1970
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Washington,1258,1204,1281
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,West Virginia,85,79,100
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Wisconsin,784,655,826
Covid19Sim,2020-06-15,2 wk ahead cum death,2020-06-27,Wyoming,19,18,22
Covid19Sim,2020-06-15,3 wk ahead cum death,2020-07-04,Alabama,1055,767,1097
Covid19Sim,2020-06-15,3 wk ahead cum death,2020-07-04,Alaska,15,14,15
Covid19Sim,2020-06-15,3 wk ahead cum death,2020-07-04,Arizona,2253,1472,2663
