model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Oklahoma,411,385,475
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Oregon,219,202,257
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Pennsylvania,6803,6606,7217
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Rhode Island,970,927,1049
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,South Carolina,790,716,957
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,South Dakota,104,91,136
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Tennessee,665,584,847
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Texas,2739,2402,3575
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Utah,210,167,312
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Vermont,58,56,63
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Virginia,1853,1732,2159
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Washington,1372,1310,1523
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,West Virginia,98,93,111
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Wisconsin,832,777,960
Auquan,2020-06-29,1 wk ahead cum death,2020-07-04,Wyoming,22,20,29
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Alabama,1063,919,1410
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Alaska,17,14,24
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Arizona,2133,1594,3040
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Arkansas,379,264,584
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,California,6957,5932,9028
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Colorado,1783,1676,2047
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Connecticut,4461,4316,4819
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Delaware,562,507,689
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,District of Columbia,583,550,663
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Florida,4169,3419,5520
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Georgia,3147,2778,3915
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Hawaii,21,18,28
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Idaho,110,91,157
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Illinois,7444,6888,8644
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Indiana,2810,2619,3255
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Iowa,804,706,1043
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Kansas,317,269,432
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Kentucky,614,558,744
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Louisiana,3391,3199,3874
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Maine,114,104,141
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Maryland,3390,3168,3858
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Massachusetts,8417,8059,9266
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Michigan,6379,6157,6874
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Minnesota,1593,1460,1890
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Mississippi,1182,1039,1458
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Missouri,1148,1004,1395
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Montana,25,22,34
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,National,135242,138295,186195
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Nebraska,332,267,479
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Nevada,560,500,701
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,New Hampshire,413,367,495
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,New Jersey,15952,14975,18027
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,New Mexico,549,492,689
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,New York,32648,31397,35582
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,North Carolina,1581,1352,2143
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,North Dakota,91,79,119
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Ohio,3027,2807,3548
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Oklahoma,431,385,542
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Oregon,232,202,299
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Pennsylvania,6962,6606,7710
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Rhode Island,1001,927,1140
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,South Carolina,852,716,1158
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,South Dakota,114,91,169
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Tennessee,726,584,1041
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Texas,3022,2402,4551
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Utah,243,167,420
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Vermont,59,56,68
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Virginia,1943,1732,2475
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Washington,1418,1310,1681
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,West Virginia,102,93,125
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Wisconsin,872,777,1095
Auquan,2020-06-29,2 wk ahead cum death,2020-07-11,Wyoming,25,20,36
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Alabama,1108,919,1563
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Alaska,17,14,27
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Arizona,2334,1594,3583
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Arkansas,419,264,697
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,California,7282,5932,10027
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Colorado,1811,1676,2144
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Connecticut,4498,4316,4949
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Delaware,585,507,763
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,District of Columbia,592,550,692
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Florida,4412,3419,6208
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Georgia,3243,2778,4209
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Hawaii,21,18,31
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Idaho,115,91,174
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Illinois,7587,6888,9100
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Indiana,2861,2619,3427
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Iowa,829,706,1131
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Kansas,329,269,474
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Kentucky,630,558,798
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Louisiana,3442,3199,4054
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Maine,117,104,151
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Maryland,3447,3168,4036
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Massachusetts,8514,8059,9593
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Michigan,6436,6157,7060
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Minnesota,1627,1460,2002
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Mississippi,1224,1039,1582
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Missouri,1185,1004,1495
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Montana,27,22,39
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,National,138698,142903,208531
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Nebraska,349,267,534
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Nevada,576,500,754
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,New Hampshire,433,367,552
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,New Jersey,16402,14975,19435
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,New Mexico,565,492,745
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,New York,32970,31397,36669
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,North Carolina,1644,1352,2360
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,North Dakota,94,79,129
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Ohio,3094,2807,3773
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Oklahoma,442,385,583
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Oregon,240,202,326
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Pennsylvania,7068,6606,8036
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Rhode Island,1021,927,1195
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,South Carolina,892,716,1289
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,South Dakota,120,91,189
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Tennessee,762,584,1160
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Texas,3217,2402,5226
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Utah,262,167,486
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Vermont,61,56,71
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Virginia,1997,1732,2668
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Washington,1446,1310,1777
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,West Virginia,105,93,133
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Wisconsin,897,777,1178
Auquan,2020-06-29,3 wk ahead cum death,2020-07-18,Wyoming,26,20,41
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Alabama,1138,919,1664
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Alaska,18,14,29
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Arizona,2479,1594,3975
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Arkansas,447,264,779
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,California,7504,5932,10663
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Colorado,1827,1676,2203
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Connecticut,4521,4316,5029
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Delaware,602,507,818
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,District of Columbia,597,550,710
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Florida,4577,3419,6674
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Georgia,3300,2778,4389
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Hawaii,22,18,33
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Idaho,118,91,185
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Illinois,7674,6888,9378
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Indiana,2893,2619,3535
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Iowa,845,706,1184
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Kansas,337,269,499
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Kentucky,640,558,833
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Louisiana,3473,3199,4165
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Maine,119,104,157
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Maryland,3481,3168,4145
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Massachusetts,8574,8059,9797
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Michigan,6470,6157,7173
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Minnesota,1648,1460,2070
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Mississippi,1251,1039,1662
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Missouri,1207,1004,1556
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Montana,28,22,43
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,National,141116,146117,224212
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Nebraska,359,267,567
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Nevada,586,500,786
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,New Hampshire,448,367,596
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,New Jersey,16758,14975,20547
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,New Mexico,576,492,781
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,New York,33165,31397,37334
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,North Carolina,1683,1352,2497
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,North Dakota,96,79,135
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Ohio,3138,2807,3924
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Oklahoma,450,385,608
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Oregon,245,202,342
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Pennsylvania,7139,6606,8253
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Rhode Island,1032,927,1229
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,South Carolina,918,716,1372
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,South Dakota,123,91,202
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Tennessee,784,584,1232
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Texas,3349,2402,5684
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Utah,274,167,526
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Vermont,61,56,73
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Virginia,2030,1732,2785
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Washington,1462,1310,1835
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,West Virginia,106,93,138
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Wisconsin,912,777,1228
Auquan,2020-06-29,4 wk ahead cum death,2020-07-25,Wyoming,27,20,43
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Alabama,1000,841,1007
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Alaska,14,14,14
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Arizona,1929,1288,2004
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Arkansas,257,245,329
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,California,6329,5409,6397
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Colorado,1741,1644,1752
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Connecticut,4397,4337,4429
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Delaware,487,409,527
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,District of Columbia,559,507,578
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Florida,4065,3114,4127
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Georgia,2948,2424,2997
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Hawaii,19,19,19
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Idaho,100,89,103
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Illinois,6979,6800,7010
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Indiana,2690,2595,2715
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Iowa,780,651,839
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Kansas,279,275,282
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Kentucky,577,517,610
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Louisiana,3260,3064,3284
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Maine,107,102,114
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Maryland,3247,2964,3268
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Massachusetts,8072,8020,8096
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Michigan,6195,6120,6214
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Minnesota,1587,1522,1653
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Mississippi,1131,832,1180
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Missouri,1056,919,1066
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Montana,20,20,25
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,National,127625,120346,129576
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Nebraska,272,262,281
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Nevada,540,496,574
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,New Hampshire,383,262,391
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,New Jersey,13173,12625,13209
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,New Mexico,535,412,576
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,New York,31306,31103,31877
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,North Carolina,1501,1303,1511
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,North Dakota,81,75,87
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Ohio,2948,2913,2991
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Oklahoma,402,396,428
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Oregon,198,192,244
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Pennsylvania,6838,6770,6953
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Puerto Rico,169,162,176
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Rhode Island,956,787,972
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,South Carolina,848,669,903
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,South Dakota,89,85,92
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Tennessee,595,586,629
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Texas,2652,2425,2681
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Utah,219,216,223
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Vermont,57,57,57
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Virginia,1791,1703,1800
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Washington,1324,1256,1344
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,West Virginia,94,88,97
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Wisconsin,808,739,820
Covid19Sim,2020-06-29,1 wk ahead cum death,2020-07-04,Wyoming,22,20,22
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Alabama,1085,906,1097
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Alaska,15,15,16
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Arizona,2368,1535,2504
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Arkansas,306,292,403
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,California,6785,5804,6881
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Colorado,1773,1665,1788
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Connecticut,4432,4364,4470
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Delaware,496,414,549
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,District of Columbia,567,512,592
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Florida,4817,3482,4944
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Georgia,3137,2533,3218
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Hawaii,20,20,20
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Idaho,110,93,113
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Illinois,7092,6893,7130
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Indiana,2751,2641,2783
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Iowa,816,681,900
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Kansas,292,288,296
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Kentucky,599,535,648
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Louisiana,3338,3123,3373
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Maine,109,105,120
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Maryland,3311,2998,3334
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Massachusetts,8150,8086,8179
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Michigan,6231,6148,6251
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Minnesota,1646,1565,1737
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Mississippi,1216,866,1289
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Missouri,1110,946,1126
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Montana,22,22,30
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,National,131943,123477,134581
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Nebraska,286,276,296
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Nevada,578,530,636
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,New Hampshire,401,265,410
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,New Jersey,13265,12684,13315
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,New Mexico,565,424,627
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,New York,31417,31212,32042
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,North Carolina,1640,1427,1654
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,North Dakota,84,78,93
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Ohio,3058,3009,3122
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Oklahoma,432,426,470
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Oregon,216,209,288
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Pennsylvania,6983,6895,7136
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Puerto Rico,178,173,186
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Rhode Island,980,793,999
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,South Carolina,996,764,1098
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,South Dakota,94,91,99
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Tennessee,662,652,696
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Texas,3023,2791,3071
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Utah,261,257,266
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Vermont,58,58,58
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Virginia,1848,1757,1860
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Washington,1365,1294,1389
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,West Virginia,97,91,102
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Wisconsin,838,766,852
Covid19Sim,2020-06-29,2 wk ahead cum death,2020-07-11,Wyoming,24,22,25
Covid19Sim,2020-06-29,3 wk ahead cum death,2020-07-18,Alabama,1169,978,1185
Covid19Sim,2020-06-29,3 wk ahead cum death,2020-07-18,Alaska,17,17,17
Covid19Sim,2020-06-29,3 wk ahead cum death,2020-07-18,Arizona,2869,1842,3083
