model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Kansas,662,649,657,670,677
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Kentucky,1159,1125,1146,1176,1194
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Louisiana,5469,5376,5443,5500,5617
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Maine,143,139,141,145,147
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Maryland,3915,3895,3908,3924,3939
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Massachusetts,9402,9340,9381,9417,9444
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Michigan,7034,6969,6998,7053,7117
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Minnesota,2073,2019,2053,2095,2136
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Mississippi,2931,2850,2903,2950,3021
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Missouri,1912,1825,1874,1946,2049
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Montana,180,170,176,183,188
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,National,204897,204060,204591,205206,206012
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Nebraska,442,442,442,464,483
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Nevada,1608,1562,1593,1624,1648
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,New Hampshire,441,438,438,443,447
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,New Jersey,16104,16064,16075,16133,16181
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,New Mexico,870,857,865,876,885
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,New York,33137,33081,33099,33167,33203
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,North Carolina,3430,3346,3402,3455,3512
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,North Dakota,218,201,210,223,236
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Ohio,4822,4612,4712,4950,5120
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Oklahoma,990,967,982,995,1010
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Oregon,537,521,532,541,550
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Pennsylvania,8050,8003,8034,8065,8088
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Puerto Rico,676,633,663,688,717
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Rhode Island,1105,1088,1100,1109,1119
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,South Carolina,3336,3319,3329,3342,3352
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,South Dakota,217,209,215,220,226
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Tennessee,2364,2257,2320,2397,2477
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Texas,15752,15498,15684,15816,15963
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Utah,446,440,443,451,458
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Vermont,58,58,58,58,58
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Virgin Islands,19,19,19,22,26
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Virginia,3251,3053,3171,3345,3507
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Washington,2077,2037,2059,2098,2126
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,West Virginia,355,315,344,369,388
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Wisconsin,1268,1248,1259,1274,1290
UGA-CEID,2020-09-21,1 wk ahead cum death,2020-09-26,Wyoming,55,49,49,61,66
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Alabama,2615,2478,2572,2662,2736
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Alaska,48,45,45,52,60
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,American Samoa,0,0,0,0,0
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Arizona,5706,5523,5645,5809,5950
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Arkansas,1594,1332,1479,1709,1933
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,California,16382,15864,16115,16615,17025
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Colorado,2058,2020,2048,2069,2095
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Connecticut,4516,4493,4510,4523,4538
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Delaware,637,625,632,641,649
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,District of Columbia,625,619,621,633,648
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Florida,14652,14310,14528,14814,15101
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Georgia,7266,6870,7144,7388,7575
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Guam,46,35,42,51,62
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Hawaii,168,134,155,182,203
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Idaho,493,441,466,520,576
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Illinois,8961,8832,8918,9005,9075
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Indiana,3628,3570,3611,3645,3682
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Iowa,1359,1326,1346,1375,1400
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Kansas,732,701,719,746,768
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Kentucky,1207,1145,1181,1248,1273
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Louisiana,5591,5405,5534,5673,5869
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Maine,146,140,143,150,156
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Maryland,3959,3905,3938,3974,4005
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Massachusetts,9505,9369,9457,9532,9614
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Michigan,7097,6969,7034,7159,7301
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Minnesota,2130,2022,2089,2179,2260
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Mississippi,3044,2880,2987,3111,3255
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Missouri,1983,1829,1917,2066,2235
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Montana,203,183,195,208,224
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,National,210647,208573,209941,211322,212617
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Nebraska,451,442,442,484,543
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Nevada,1683,1596,1650,1719,1779
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,New Hampshire,445,438,439,450,458
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,New Jersey,16154,16064,16083,16213,16355
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,New Mexico,893,860,884,904,924
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,New York,33192,33081,33111,33259,33371
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,North Carolina,3623,3418,3555,3680,3804
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,North Dakota,244,212,227,257,282
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Ohio,5058,4612,4768,5292,5794
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Oklahoma,1036,995,1021,1047,1083
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Oregon,551,521,541,563,584
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Pennsylvania,8152,8054,8125,8192,8237
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Puerto Rico,745,653,714,774,825
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Rhode Island,1122,1091,1112,1132,1152
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,South Carolina,3487,3447,3471,3500,3517
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,South Dakota,234,218,228,241,253
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Tennessee,2488,2281,2419,2588,2793
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Texas,16448,15870,16296,16626,16954
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Utah,453,440,446,463,480
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Vermont,58,58,58,58,58
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Virgin Islands,20,19,19,25,33
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Virginia,3485,3142,3330,3726,4013
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Washington,2119,2037,2080,2167,2221
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,West Virginia,402,325,363,429,473
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Wisconsin,1295,1253,1281,1314,1349
UGA-CEID,2020-09-21,2 wk ahead cum death,2020-10-03,Wyoming,61,49,52,75,93
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Alabama,2699,2494,2644,2784,2913
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Alaska,49,45,45,55,67
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,American Samoa,0,0,0,0,0
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Arizona,5817,5535,5734,5981,6269
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Arkansas,1811,1392,1636,2000,2338
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,California,17055,16110,16621,17416,18065
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Colorado,2081,2020,2061,2095,2151
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Connecticut,4528,4493,4516,4539,4565
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Delaware,644,626,637,651,665
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,District of Columbia,632,619,622,642,667
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Florida,15300,14689,15110,15622,16101
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Georgia,7591,6957,7403,7779,8107
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Guam,54,37,46,59,76
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Hawaii,198,140,167,212,256
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Idaho,521,443,480,557,661
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Illinois,9111,8903,9027,9167,9320
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Indiana,3693,3593,3658,3725,3781
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Iowa,1405,1351,1386,1429,1471
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Kansas,802,737,780,825,867
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Kentucky,1253,1146,1220,1312,1367
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Louisiana,5745,5450,5622,5893,6168
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Maine,149,140,145,155,167
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Maryland,4000,3919,3971,4023,4092
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Massachusetts,9611,9403,9535,9661,9824
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Michigan,7140,6969,7062,7241,7526
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Minnesota,2183,2024,2108,2248,2429
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Mississippi,3156,2880,3053,3276,3493
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Missouri,2083,1829,1949,2191,2475
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Montana,225,195,214,234,260
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,National,216348,212725,215217,217485,219315
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Nebraska,455,442,442,514,628
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Nevada,1762,1633,1708,1821,1930
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,New Hampshire,448,438,440,454,467
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,New Jersey,16203,16064,16094,16312,16557
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,New Mexico,915,867,899,936,976
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,New York,33233,33081,33135,33364,33551
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,North Carolina,3813,3457,3710,3912,4122
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,North Dakota,270,214,245,292,345
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Ohio,5259,4612,4828,5689,6779
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Oklahoma,1079,1019,1060,1105,1163
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Oregon,567,522,551,583,617
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Pennsylvania,8260,8081,8210,8324,8414
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Puerto Rico,821,661,765,872,955
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Rhode Island,1140,1094,1126,1158,1187
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,South Carolina,3637,3572,3618,3657,3686
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,South Dakota,251,224,243,260,282
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Tennessee,2627,2325,2507,2806,3075
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Texas,17137,16149,16900,17448,17916
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Utah,462,440,448,475,498
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Vermont,58,58,58,58,58
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Virgin Islands,22,19,19,28,40
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Virginia,3727,3161,3476,4140,4518
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Washington,2162,2044,2104,2235,2331
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,West Virginia,449,336,387,492,561
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Wisconsin,1323,1253,1301,1358,1413
UGA-CEID,2020-09-21,3 wk ahead cum death,2020-10-10,Wyoming,67,49,54,88,128
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Alabama,2798,2498,2697,2917,3116
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Alaska,51,45,46,60,75
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,American Samoa,0,0,0,0,0
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Arizona,5935,5537,5809,6182,6624
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Arkansas,2046,1422,1805,2296,2834
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,California,17751,16225,17133,18224,19236
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Colorado,2102,2022,2076,2128,2207
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Connecticut,4540,4494,4522,4557,4598
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Delaware,652,626,641,662,678
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,District of Columbia,638,619,623,656,686
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Florida,16013,14983,15660,16340,17136
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Georgia,7910,6957,7614,8233,8642
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Guam,62,39,51,70,96
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Hawaii,217,140,181,246,307
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Idaho,542,447,497,607,732
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Illinois,9253,8986,9149,9343,9547
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Indiana,3755,3625,3703,3798,3896
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Iowa,1451,1368,1425,1484,1549
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Kansas,867,781,847,900,971
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Kentucky,1306,1150,1240,1384,1484
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Louisiana,5908,5488,5709,6085,6416
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Maine,152,140,147,161,179
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Maryland,4043,3926,4002,4079,4168
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Massachusetts,9705,9443,9593,9797,10039
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Michigan,7194,6969,7087,7346,7702
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Minnesota,2251,2024,2127,2342,2596
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Mississippi,3258,2886,3125,3443,3736
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Missouri,2162,1829,1977,2306,2712
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Montana,248,208,231,260,296
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,National,222019,216387,220139,223913,226902
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Nebraska,467,442,442,536,697
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Nevada,1845,1644,1756,1919,2075
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,New Hampshire,453,438,441,460,477
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,New Jersey,16230,16064,16108,16397,16751
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,New Mexico,936,868,915,969,1016
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,New York,33294,33081,33152,33471,33777
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,North Carolina,4026,3569,3837,4191,4486
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,North Dakota,297,218,262,333,398
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Ohio,5439,4612,4996,6174,7859
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Oklahoma,1123,1038,1091,1162,1251
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Oregon,585,522,557,606,656
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Pennsylvania,8362,8109,8298,8454,8631
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Puerto Rico,888,663,817,968,1086
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Rhode Island,1158,1096,1137,1182,1224
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,South Carolina,3788,3691,3760,3814,3853
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,South Dakota,268,224,257,283,312
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Tennessee,2770,2327,2589,3036,3367
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Texas,17835,16390,17460,18290,19030
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Utah,471,440,453,488,523
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Vermont,58,58,58,58,58
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Virgin Islands,23,19,19,30,47
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Virginia,4048,3166,3554,4587,5165
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Washington,2212,2044,2127,2299,2433
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,West Virginia,494,336,424,551,654
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Wisconsin,1356,1253,1317,1401,1475
UGA-CEID,2020-09-21,4 wk ahead cum death,2020-10-17,Wyoming,75,49,55,105,162
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Alabama,2528,2515,2524,2534,2545
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Alaska,48,47,48,50,53
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Arizona,5576,5567,5578,5595,5613
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Arkansas,1493,1432,1469,1504,1539
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,California,15498,15462,15480,15500,15517
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Colorado,2043,2036,2041,2048,2057
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Connecticut,4506,4501,4504,4509,4515
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Delaware,631,626,629,633,640
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,District of Columbia,624,622,623,624,625
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Florida,13968,13883,13932,13996,14062
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Georgia,6870,6846,6866,6891,6907
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Hawaii,127,126,127,131,133
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Idaho,467,465,468,470,473
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Illinois,8813,8793,8806,8823,8841
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Indiana,3568,3557,3564,3574,3580
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Iowa,1302,1296,1301,1305,1310
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Kansas,650,641,646,650,654
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Kentucky,1177,1168,1174,1181,1190
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Louisiana,5467,5455,5464,5482,5495
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Maine,142,141,141,142,143
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Maryland,3921,3913,3918,3928,3939
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Massachusetts,9612,9469,9542,9672,9827
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Michigan,7066,7047,7059,7073,7084
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Minnesota,2060,2052,2056,2062,2067
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Mississippi,2908,2893,2901,2913,2923
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Missouri,1935,1921,1935,1950,1968
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Montana,176,174,176,182,188
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,National,204375,203625,204049,204677,205318
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Nebraska,467,462,467,472,477
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Nevada,1577,1573,1575,1578,1582
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,New Hampshire,445,441,443,445,447
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,New Jersey,16134,16083,16131,16182,16472
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,New Mexico,867,865,866,868,871
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,New York,33144,33123,33135,33151,33168
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,North Carolina,3402,3377,3389,3404,3416
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,North Dakota,211,208,210,212,214
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Ohio,4783,4768,4777,4791,4801
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Oklahoma,1009,1001,1006,1013,1020
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Oregon,544,542,543,546,549
Columbia-UNC,2020-09-21,1 wk ahead cum death,2020-09-26,Pennsylvania,8033,8011,8026,8040,8053
