model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,South Carolina,3232,3177,3215,3250,3278
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,South Dakota,185,173,181,192,202
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Tennessee,2128,1885,2038,2205,2412
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Texas,15534,14711,15223,15805,16454
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Utah,447,424,439,455,480
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Vermont,58,58,58,59,61
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Virgin Islands,20,16,17,23,30
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Virginia,2882,2691,2811,2960,3118
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Washington,2042,1953,2019,2083,2173
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,West Virginia,304,251,282,333,378
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Wisconsin,1270,1230,1252,1282,1308
UGA-CEID,2020-09-07,2 wk ahead cum death,2020-09-19,Wyoming,50,42,43,59,78
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Alabama,2645,2500,2606,2704,2794
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Alaska,56,45,51,60,69
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,American Samoa,0,0,0,0,0
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Arizona,5807,5517,5717,5886,6046
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Arkansas,1220,1105,1174,1265,1327
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,California,16178,15501,15884,16339,16700
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Colorado,2045,1971,2009,2071,2183
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Connecticut,4475,4468,4469,4485,4500
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Delaware,616,608,610,624,642
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,District of Columbia,627,611,620,643,666
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Florida,14004,12704,13613,14430,15598
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Georgia,7179,6410,6917,7428,7763
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Guam,26,16,21,29,38
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Hawaii,151,116,137,161,187
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Idaho,466,384,425,516,627
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Illinois,8896,8554,8758,8987,9238
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Indiana,3580,3430,3527,3629,3714
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Iowa,1355,1304,1337,1378,1417
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Kansas,576,530,560,592,622
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Kentucky,1214,1095,1180,1263,1341
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Louisiana,5476,5108,5304,5580,5758
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Maine,140,135,137,143,147
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Maryland,3943,3845,3907,3973,4055
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Massachusetts,9367,9184,9311,9407,9538
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Michigan,7089,6988,7044,7152,7233
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Minnesota,2051,1903,1936,2183,2434
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Mississippi,2964,2634,2835,3114,3385
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Missouri,2094,1847,2013,2162,2285
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Montana,153,119,136,169,189
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,National,206107,204402,205637,206513,207412
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Nebraska,441,419,435,449,462
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Nevada,1648,1553,1613,1680,1749
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,New Hampshire,435,432,432,440,455
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,New Jersey,16165,15985,16113,16251,16449
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,New Mexico,896,867,884,908,930
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,New York,33274,33020,33178,33369,33530
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,North Carolina,3488,3222,3405,3607,3780
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,North Dakota,196,161,178,214,245
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Ohio,4461,4256,4277,4745,5513
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Oklahoma,1012,915,977,1049,1114
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Oregon,561,506,545,580,611
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Pennsylvania,8021,7782,7948,8101,8306
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Puerto Rico,571,524,549,586,621
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Rhode Island,1082,1055,1070,1099,1132
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,South Carolina,3412,3325,3380,3436,3484
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,South Dakota,191,174,183,201,223
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Tennessee,2260,1900,2113,2394,2709
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Texas,16441,15233,16070,16902,18025
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Utah,464,427,448,476,518
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Vermont,58,58,58,60,63
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Virgin Islands,22,16,18,27,40
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Virginia,3000,2691,2864,3121,3366
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Washington,2102,1953,2035,2152,2319
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,West Virginia,328,253,294,381,441
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Wisconsin,1320,1246,1294,1339,1379
UGA-CEID,2020-09-07,3 wk ahead cum death,2020-09-26,Wyoming,56,42,44,69,108
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Alabama,2776,2549,2706,2859,2999
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Alaska,60,45,55,67,79
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,American Samoa,0,0,0,0,0
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Arizona,6010,5582,5883,6135,6365
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Arkansas,1323,1168,1270,1403,1489
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,California,16978,16008,16607,17263,17814
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Colorado,2064,1971,2023,2117,2273
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Connecticut,4478,4468,4469,4490,4511
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Delaware,619,608,612,631,657
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,District of Columbia,634,611,620,650,689
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Florida,14724,12745,14182,15539,17033
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Georgia,7501,6514,7162,7890,8474
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Guam,30,17,24,34,47
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Hawaii,173,121,154,187,224
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Idaho,495,385,434,560,712
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Illinois,9058,8621,8888,9207,9541
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Indiana,3651,3454,3573,3717,3867
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Iowa,1418,1340,1394,1449,1510
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Kansas,605,543,590,629,679
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Kentucky,1302,1123,1244,1370,1502
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Louisiana,5629,5109,5384,5804,6047
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Maine,142,136,138,146,152
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Maryland,3989,3847,3938,4031,4149
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Massachusetts,9445,9184,9355,9524,9707
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Michigan,7183,7028,7124,7261,7406
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Minnesota,2092,1903,1952,2305,2686
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Mississippi,3078,2636,2911,3309,3676
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Missouri,2232,1898,2118,2359,2493
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Montana,162,121,142,188,220
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,National,212045,209872,211399,212548,214056
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Nebraska,452,422,443,465,483
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Nevada,1729,1608,1677,1790,1871
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,New Hampshire,436,432,432,445,465
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,New Jersey,16238,15986,16135,16369,16652
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,New Mexico,928,887,911,944,977
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,New York,33386,33020,33231,33513,33750
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,North Carolina,3685,3266,3579,3837,4084
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,North Dakota,210,163,184,240,297
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Ohio,4565,4256,4330,5035,6181
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Oklahoma,1069,921,1007,1118,1219
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Oregon,589,513,564,619,665
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Pennsylvania,8118,7804,7991,8206,8516
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Puerto Rico,606,539,580,630,676
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Rhode Island,1091,1055,1072,1114,1162
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,South Carolina,3589,3481,3545,3624,3693
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,South Dakota,199,174,186,210,244
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Tennessee,2380,1909,2198,2584,2996
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Texas,17454,15483,16848,18026,19695
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Utah,479,429,456,498,559
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Vermont,59,58,58,61,66
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Virgin Islands,24,16,19,31,47
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Virginia,3120,2691,2913,3269,3600
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Washington,2161,1953,2058,2226,2462
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,West Virginia,361,253,314,429,532
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Wisconsin,1370,1249,1332,1392,1458
UGA-CEID,2020-09-07,4 wk ahead cum death,2020-10-03,Wyoming,60,42,46,80,134
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Alabama,2494,2455,2480,2507,2533
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Alaska,47,46,46,47,48
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Arizona,5373,5341,5362,5384,5405
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Arkansas,991,976,986,997,1007
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,California,14343,14301,14329,14358,14386
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Colorado,1994,1984,1991,1998,2005
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Connecticut,4474,4470,4472,4475,4478
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Delaware,609,605,607,610,613
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,District of Columbia,615,614,615,616,616
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Florida,12371,12325,12355,12387,12417
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Georgia,6366,6335,6356,6377,6398
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Hawaii,106,102,104,107,109
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Idaho,417,412,415,419,423
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Illinois,8554,8519,8542,8565,8588
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Indiana,3439,3427,3435,3443,3451
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Iowa,1267,1251,1262,1273,1284
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Kansas,512,504,509,515,520
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Kentucky,1074,1062,1070,1078,1087
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Louisiana,5205,5176,5195,5215,5234
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Maine,137,135,136,138,139
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Maryland,3838,3831,3836,3841,3846
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Massachusetts,9183,9168,9178,9188,9197
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Michigan,6907,6880,6897,6916,6934
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Minnesota,1977,1965,1973,1981,1989
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Mississippi,2716,2695,2709,2723,2737
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Missouri,1759,1741,1753,1766,1778
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Montana,132,128,131,134,137
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,National,194395,193299,194097,194812,195602
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Nebraska,420,417,419,422,424
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Nevada,1468,1461,1466,1470,1475
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,New Hampshire,434,433,434,435,436
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,New Jersey,16012,15993,16006,16019,16031
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,New Mexico,836,830,834,839,843
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,New York,33080,33042,33067,33093,33117
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,North Carolina,3122,3086,3110,3134,3158
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,North Dakota,169,165,167,170,172
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Ohio,4414,4390,4406,4422,4438
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Oklahoma,920,914,918,922,926
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Oregon,507,504,506,509,511
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Pennsylvania,7860,7837,7852,7868,7883
Columbia-UNC,2020-09-07,1 wk ahead cum death,2020-09-12,Puerto Rico,498,494,496,499,502
