model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Columbia,7/27/2020,3 wk ahead cum death,8/15/2020,Vermont,56,56,76
Columbia,7/27/2020,3 wk ahead cum death,8/15/2020,Virginia,2405,2160,2978
Columbia,7/27/2020,3 wk ahead cum death,8/15/2020,Washington,1758,1593,2048
Columbia,7/27/2020,3 wk ahead cum death,8/15/2020,West Virginia,142,103,269
Columbia,7/27/2020,3 wk ahead cum death,8/15/2020,Wisconsin,1160,967,1575
Columbia,7/27/2020,3 wk ahead cum death,8/15/2020,Wyoming,25,25,45
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Alabama,2476,1931,3597
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Alaska,43,19,111
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Arizona,4833,4071,6616
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Arkansas,820,498,1389
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,California,13262,11313,18495
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Colorado,2241,1922,2815
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Connecticut,4647,4486,4934
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Delaware,688,597,852
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,District of Columbia,650,581,791
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Florida,10656,8657,15968
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Georgia,5409,4295,7756
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Hawaii,64,26,173
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Idaho,235,159,413
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Illinois,8471,7983,9697
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Indiana,3433,3025,4276
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Iowa,984,852,1306
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Kansas,576,400,947
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Kentucky,1227,832,2229
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Louisiana,4919,4318,5789
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Maine,118,118,155
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Maryland,4068,3701,4814
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Massachusetts,8971,8705,9431
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Michigan,6655,6471,7170
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Minnesota,1996,1722,2550
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Mississippi,2567,1940,3539
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Missouri,2124,1521,3256
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Montana,47,47,104
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,National,182628,166312,223464
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Nebraska,444,329,649
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Nevada,1049,850,1445
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,New Hampshire,467,409,593
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,New Jersey,16689,16264,17304
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,New Mexico,754,637,996
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,New York,33289,32991,33739
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,North Carolina,2904,2164,4575
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,North Dakota,146,100,264
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Ohio,4200,3665,5619
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Oklahoma,845,580,1387
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Oregon,343,286,528
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Pennsylvania,7910,7434,8876
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Rhode Island,1031,1003,1128
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,South Carolina,2596,1997,3699
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,South Dakota,123,123,191
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Tennessee,1967,1358,3575
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Texas,9286,7433,14147
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Utah,435,305,718
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Vermont,56,56,86
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Virginia,2561,2179,3545
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Washington,1846,1621,2302
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,West Virginia,170,103,385
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Wisconsin,1277,989,1949
Columbia,7/27/2020,4 wk ahead cum death,8/22/2020,Wyoming,25,25,55
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Alabama,1706,1580,1931
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Alaska,24,20,31
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Arizona,4286,3765,5212
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Arkansas,454,426,497
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,California,9239,8870,9880
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Colorado,1818,1803,1842
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Connecticut,4423,4416,4435
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Delaware,591,582,607
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,District of Columbia,585,581,590
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Florida,7217,6526,8350
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Georgia,3751,3608,3962
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Hawaii,30,26,38
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Idaho,191,159,253
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Illinois,7677,7631,7750
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Indiana,2962,2930,3009
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Iowa,852,838,875
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Kansas,352,339,377
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Kentucky,747,721,791
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Louisiana,3973,3869,4136
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Maine,122,119,128
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Maryland,3482,3460,3515
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Massachusetts,8598,8564,8652
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Michigan,6441,6417,6482
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Minnesota,1634,1621,1652
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Mississippi,1630,1561,1740
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Missouri,1268,1235,1316
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Montana,60,50,78
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,National,154486,151953,158057
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Nebraska,331,319,359
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Nevada,827,773,925
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,New Hampshire,417,410,429
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,New Jersey,15951,15864,16110
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,New Mexico,642,625,669
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,New York,32749,32685,32853
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,North Carolina,1989,1902,2146
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,North Dakota,104,99,114
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Ohio,3433,3367,3526
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Oklahoma,550,517,608
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Oregon,324,302,355
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Pennsylvania,7219,7171,7309
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Rhode Island,1009,1003,1019
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,South Carolina,1867,1684,2166
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,South Dakota,134,125,148
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Tennessee,1157,1061,1306
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Texas,6546,5785,7850
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Utah,313,289,351
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Vermont,56,56,58
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Virginia,2134,2105,2179
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Washington,1562,1531,1614
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,West Virginia,106,103,111
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Wisconsin,925,906,957
DDS,7/27/2020,1 wk ahead cum death,8/1/2020,Wyoming,27,25,31
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Alabama,2013,1730,2567
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Alaska,29,21,48
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Arizona,5774,4426,8313
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Arkansas,519,461,605
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,California,10229,9415,11826
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Colorado,1842,1814,1888
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Connecticut,4432,4419,4453
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Delaware,603,587,629
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,District of Columbia,588,582,597
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Florida,9377,7544,12575
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Georgia,4056,3751,4496
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Hawaii,37,27,61
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Idaho,286,183,550
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Illinois,7754,7674,7887
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Indiana,3020,2962,3104
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Iowa,875,850,920
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Kansas,381,353,452
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Kentucky,804,751,897
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Louisiana,4275,4025,4691
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Maine,125,120,138
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Maryland,3522,3482,3583
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Massachusetts,8667,8604,8784
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Michigan,6486,6437,6575
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Minnesota,1650,1630,1681
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Mississippi,1796,1657,2064
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Missouri,1337,1276,1441
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Montana,84,58,136
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,National,165630,158422,177453
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Nebraska,346,323,395
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Nevada,960,832,1212
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,New Hampshire,425,413,444
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,New Jersey,16121,15951,16442
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,New Mexico,674,642,725
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,New York,32896,32744,33182
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,North Carolina,2199,2024,2580
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,North Dakota,110,101,133
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Ohio,3567,3444,3736
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Oklahoma,629,553,771
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Oregon,373,326,444
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Pennsylvania,7307,7219,7488
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Rhode Island,1014,1005,1031
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,South Carolina,2457,2000,3352
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,South Dakota,146,130,175
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Tennessee,1424,1201,1779
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Texas,9075,6938,13653
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Utah,363,314,446
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Vermont,57,56,61
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Virginia,2189,2137,2270
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Washington,1638,1575,1752
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,West Virginia,108,103,119
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Wisconsin,961,926,1023
DDS,7/27/2020,2 wk ahead cum death,8/8/2020,Wyoming,29,25,37
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Alabama,2440,1907,3799
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Alaska,38,22,81
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Arizona,8163,5163,15119
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Arkansas,597,498,755
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,California,11483,9879,14817
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Colorado,1866,1824,1944
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Connecticut,4439,4422,4472
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Delaware,615,591,654
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,District of Columbia,590,583,602
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Florida,12966,8686,21236
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Georgia,4434,3883,5297
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Hawaii,49,28,115
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Idaho,505,213,1419
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Illinois,7821,7703,8025
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Indiana,3078,2987,3207
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Iowa,897,861,976
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Kansas,418,367,583
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Kentucky,873,784,1049
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Louisiana,4708,4198,5684
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Maine,129,120,151
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Maryland,3558,3498,3649
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Massachusetts,8730,8635,8932
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Michigan,6535,6452,6700
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Minnesota,1663,1636,1706
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Mississippi,1991,1758,2549
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Missouri,1418,1317,1614
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Montana,129,67,261
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,National,182618,165644,214949
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Nebraska,362,326,442
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Nevada,1156,901,1739
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,New Hampshire,431,415,458
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,New Jersey,16298,16015,16874
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,New Mexico,706,657,786
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,New York,33069,32786,33711
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,North Carolina,2463,2146,3281
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,North Dakota,118,102,161
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Ohio,3708,3510,3991
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Oklahoma,749,596,1104
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Oregon,439,353,594
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Pennsylvania,7392,7254,7695
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Rhode Island,1018,1006,1041
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,South Carolina,3393,2367,5756
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,South Dakota,160,134,214
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Tennessee,1808,1364,2609
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Texas,13619,8339,27176
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Utah,427,341,586
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Vermont,58,56,64
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Virginia,2241,2166,2374
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Washington,1726,1617,1921
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,West Virginia,111,104,130
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Wisconsin,999,946,1107
DDS,7/27/2020,3 wk ahead cum death,8/15/2020,Wyoming,32,25,45
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Alabama,3065,2128,5771
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Alaska,54,24,145
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Arizona,12394,5991,31213
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Arkansas,691,537,968
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,California,13186,10270,19642
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Colorado,1890,1832,2011
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Connecticut,4445,4423,4492
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Delaware,627,594,681
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,District of Columbia,592,583,609
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Florida,19380,9862,39320
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Georgia,4918,4007,6478
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Hawaii,71,29,245
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Idaho,1073,254,4185
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Illinois,7883,7724,8179
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Indiana,3137,3010,3326
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Iowa,919,869,1049
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Kansas,468,383,820
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Kentucky,961,819,1303
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Louisiana,5372,4386,7636
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Maine,134,121,171
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Maryland,3591,3510,3721
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Massachusetts,8791,8657,9112
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Michigan,6593,6465,6897
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Minnesota,1673,1641,1726
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Mississippi,2231,1854,3257
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Missouri,1516,1361,1875
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Montana,215,78,576
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,National,211669,173379,298444
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Nebraska,380,329,502
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Nevada,1460,974,2792
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,New Hampshire,436,416,475
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,New Jersey,16492,16056,17447
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,New Mexico,739,670,859
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,New York,33288,32814,34505
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,North Carolina,2816,2269,4508
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,North Dakota,127,103,202
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Ohio,3863,3573,4319
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Oklahoma,945,650,1687
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Oregon,533,387,838
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Pennsylvania,7481,7280,7974
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Rhode Island,1021,1007,1050
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,South Carolina,4948,2808,10345
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,South Dakota,179,138,274
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Tennessee,2393,1554,4286
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Texas,22817,9896,63946
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Utah,509,370,802
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Vermont,59,56,70
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Virginia,2291,2191,2487
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Washington,1831,1657,2136
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,West Virginia,115,104,145
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Wisconsin,1041,966,1212
DDS,7/27/2020,4 wk ahead cum death,8/22/2020,Wyoming,35,26,59
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Alabama,1588,1459,2014
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Arizona,3654,3303,4145
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,California,8757,8447,9308
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Florida,6341,5913,7071
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Georgia,3760,3451,4673
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Illinois,7396,7286,7889
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Indiana,3023,2936,3649
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Louisiana,3868,3678,4635
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Maryland,3528,3469,3983
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Massachusetts,8437,8361,8714
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Michigan,6405,6349,6775
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Mississippi,1566,1461,1960
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,National,148679,146543,151253
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Nevada,828,731,1439
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,New Jersey,14081,13954,14245
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,New York,32775,32705,32988
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,North Carolina,1908,1768,2436
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Ohio,3396,3262,4010
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Pennsylvania,7173,7103,7479
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,South Carolina,1748,1467,2450
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Tennessee,1046,953,1423
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Texas,5701,5109,6479
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Virginia,2115,2048,2356
LSHTM,7/27/2020,1 wk ahead cum death,8/1/2020,Washington,1581,1529,1945
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Alabama,1870,1563,2992
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Arizona,4482,3662,5712
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,California,9627,8895,10961
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Florida,7673,6666,9588
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Georgia,4380,3625,7888
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Illinois,7517,7293,9033
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Indiana,3161,2961,5681
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Louisiana,4228,3778,6547
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Maryland,3609,3477,5079
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Massachusetts,8528,8367,9281
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Michigan,6472,6353,7474
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Mississippi,1755,1510,2975
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,National,158148,152847,164984
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Nevada,1001,767,3372
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,New Jersey,14210,13957,14574
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,New York,32886,32740,33436
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,North Carolina,2150,1818,3827
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Ohio,3635,3323,5547
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Pennsylvania,7293,7138,8205
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,South Carolina,2394,1692,4699
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Tennessee,1233,1018,2464
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Texas,7358,5896,9550
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Virginia,2182,2049,2889
LSHTM,7/27/2020,2 wk ahead cum death,8/8/2020,Washington,1666,1551,2788
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Alabama,2196,1666,4854
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Arizona,5419,3976,7762
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,California,10544,9307,13372
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Florida,9235,7415,13473
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Georgia,5219,3783,13137
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Illinois,7640,7297,10711
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Indiana,3322,2981,9810
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Louisiana,4674,3861,10027
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Maryland,3700,3479,7270
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Massachusetts,8609,8369,10159
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Michigan,6541,6354,8707
LSHTM,7/27/2020,3 wk ahead cum death,8/15/2020,Mississippi,1960,1553,4730
