model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Alabama,1480,1336,1508
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Alaska,27,17,27
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Arizona,3291,2636,3500
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Arkansas,474,464,497
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,California,9054,8438,9235
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Colorado,1834,1794,1853
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Connecticut,4424,4349,4438
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Delaware,559,479,609
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,District of Columbia,583,560,593
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Florida,7018,6467,7290
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Georgia,3766,3627,3934
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Hawaii,26,25,26
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Idaho,207,192,222
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Illinois,7497,7143,7558
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Indiana,2916,2766,2923
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Iowa,880,868,899
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Kansas,394,387,403
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Kentucky,705,652,750
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Louisiana,3730,3647,3829
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Maine,118,108,122
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Maryland,3449,3333,3457
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Massachusetts,8374,8220,8409
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Michigan,6429,6344,6486
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Minnesota,1709,1639,1797
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Mississippi,1596,1224,1626
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Missouri,1265,1165,1285
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Montana,43,36,44
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,National,148201,142813,152125
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Nebraska,336,328,341
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Nevada,784,751,819
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,New Hampshire,424,343,438
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,New Jersey,15792,13253,15899
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,New Mexico,630,557,705
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,New York,32446,32331,32978
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,North Carolina,1966,1952,2003
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,North Dakota,100,88,103
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Ohio,3512,3084,3582
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Oklahoma,558,550,575
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Oregon,300,291,321
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Pennsylvania,7242,6766,7297
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Puerto Rico,211,206,220
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Rhode Island,1033,926,1046
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,South Carolina,1320,1256,1511
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,South Dakota,115,109,118
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Tennessee,1121,1104,1138
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Texas,5181,5086,5313
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Utah,379,363,393
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Vermont,59,58,59
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Virginia,2113,1979,2142
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Washington,1566,1498,1573
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,West Virginia,120,110,124
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Wisconsin,988,966,1008
Covid19Sim,7/20/2020,2 wk ahead cum death,8/1/2020,Wyoming,30,23,31
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Alabama,1641,1494,1670
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Alaska,32,20,35
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Arizona,3724,3051,3968
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Arkansas,537,526,560
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,California,10003,9372,10220
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Colorado,1875,1838,1898
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Connecticut,4434,4357,4449
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Delaware,574,489,645
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,District of Columbia,588,563,599
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Florida,8533,7917,8935
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Georgia,4186,4026,4360
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Hawaii,29,28,30
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Idaho,268,250,290
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Illinois,7605,7244,7670
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Indiana,2974,2822,2985
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Iowa,935,919,955
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Kansas,443,430,456
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Kentucky,743,686,795
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Louisiana,3938,3851,4042
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Maine,119,110,124
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Maryland,3491,3373,3500
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Massachusetts,8405,8246,8442
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Michigan,6492,6406,6566
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Minnesota,1760,1689,1862
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Mississippi,1734,1308,1778
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Missouri,1337,1232,1361
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Montana,55,44,58
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,National,154914,149530,159884
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Nebraska,352,342,358
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Nevada,905,857,943
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,New Hampshire,432,345,447
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,New Jersey,15914,13283,16084
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,New Mexico,661,582,765
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,New York,32515,32351,33034
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,North Carolina,2140,2124,2174
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,North Dakota,108,94,111
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Ohio,3679,3220,3776
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Oklahoma,626,613,647
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Oregon,331,322,354
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Pennsylvania,7352,6848,7427
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Puerto Rico,227,220,238
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Rhode Island,1049,929,1064
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,South Carolina,1535,1458,1738
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,South Dakota,120,114,123
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Tennessee,1320,1300,1342
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Texas,6256,6131,6401
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Utah,433,414,449
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Vermont,59,59,60
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Virginia,2179,2042,2209
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Washington,1642,1574,1650
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,West Virginia,134,121,140
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Wisconsin,1063,1034,1082
Covid19Sim,7/20/2020,3 wk ahead cum death,8/8/2020,Wyoming,34,24,35
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Alabama,1812,1663,1845
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Alaska,39,22,45
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Arizona,4170,3478,4442
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Arkansas,602,590,625
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,California,11022,10356,11279
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Colorado,1921,1885,1947
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Connecticut,4442,4363,4458
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Delaware,588,499,682
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,District of Columbia,592,565,605
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Florida,10171,9489,10711
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Georgia,4655,4477,4829
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Hawaii,32,31,34
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Idaho,342,319,373
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Illinois,7715,7348,7781
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Indiana,3036,2883,3051
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Iowa,996,977,1016
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Kansas,498,479,516
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Kentucky,786,722,841
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Louisiana,4165,4070,4273
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Maine,121,113,126
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Maryland,3531,3413,3542
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Massachusetts,8432,8263,8477
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Michigan,6558,6472,6636
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Minnesota,1812,1740,1924
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Mississippi,1871,1396,1929
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Missouri,1414,1306,1441
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Montana,71,55,76
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,National,162110,156775,169818
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Nebraska,367,355,375
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Nevada,1044,981,1086
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,New Hampshire,438,346,454
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,New Jersey,16020,13310,16246
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,New Mexico,691,609,827
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,New York,32578,32364,33110
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,North Carolina,2315,2296,2347
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,North Dakota,117,101,121
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Ohio,3840,3365,3963
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Oklahoma,700,683,727
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Oregon,365,355,388
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Pennsylvania,7455,6934,7550
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Puerto Rico,245,235,260
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Rhode Island,1063,932,1082
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,South Carolina,1764,1670,1970
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,South Dakota,125,119,129
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Tennessee,1539,1515,1565
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Texas,7423,7262,7583
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Utah,487,464,504
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Vermont,60,59,60
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Virginia,2246,2108,2279
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Washington,1721,1654,1731
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,West Virginia,151,134,162
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Wisconsin,1144,1108,1164
Covid19Sim,7/20/2020,4 wk ahead cum death,8/15/2020,Wyoming,38,26,40
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Alabama,1464,1432,1496
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Alaska,21,19,23
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Arizona,3120,3039,3201
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Arkansas,403,393,413
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,California,8652,8500,8804
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Colorado,1809,1798,1820
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Connecticut,4404,4396,4417
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Delaware,540,534,546
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,District of Columbia,588,585,591
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Florida,6011,5781,6241
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Georgia,3550,3476,3624
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Hawaii,25,24,27
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Idaho,145,141,149
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Illinois,7515,7492,7538
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Indiana,2890,2879,2901
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Iowa,831,821,841
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Kansas,322,319,325
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Kentucky,720,714,726
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Louisiana,3785,3750,3820
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Maine,119,117,121
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Maryland,3415,3407,3423
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Massachusetts,8466,8442,8490
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Michigan,6468,6443,6493
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Minnesota,1627,1620,1634
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Mississippi,1464,1447,1481
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Missouri,1213,1196,1230
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Montana,44,42,46
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,National,146766,145871,147661
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Nebraska,305,301,311
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Nevada,737,715,759
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,New Hampshire,406,403,409
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,New Jersey,15825,15763,15887
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,New Mexico,605,601,609
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,New York,32558,32528,32588
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,North Carolina,1918,1871,1965
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,North Dakota,94,92,96
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Ohio,3415,3274,3556
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Oklahoma,502,492,512
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Oregon,285,281,289
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Pennsylvania,7174,7140,7208
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Rhode Island,1003,998,1008
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,South Carolina,1331,1295,1367
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,South Dakota,123,119,127
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Tennessee,976,959,993
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Texas,4713,4645,4781
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Utah,276,269,283
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Vermont,56,56,58
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Virginia,2101,2082,2120
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Washington,1521,1490,1552
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,West Virginia,111,109,113
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Wisconsin,899,888,910
MIT-ORC,7/20/2020,1 wk ahead cum death,7/25/2020,Wyoming,27,25,29
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Alabama,1681,1635,1727
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Alaska,25,22,28
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Arizona,3538,3424,3652
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Arkansas,457,443,471
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,California,9751,9537,9965
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Colorado,1854,1838,1870
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Connecticut,4409,4396,4428
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Delaware,554,546,562
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,District of Columbia,596,592,600
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Florida,7234,6909,7559
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Georgia,3961,3857,4065
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Hawaii,26,24,29
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Idaho,173,167,179
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Illinois,7534,7502,7566
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Indiana,2946,2931,2961
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Iowa,862,848,876
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Kansas,332,327,337
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Kentucky,772,764,780
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Louisiana,4028,3978,4078
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Maine,120,118,122
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Maryland,3443,3431,3455
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Massachusetts,8493,8460,8526
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Michigan,6554,6518,6590
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Minnesota,1661,1651,1671
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Mississippi,1577,1552,1602
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Missouri,1302,1278,1326
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Montana,52,49,55
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,National,153611,152345,154877
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Nebraska,308,301,316
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,Nevada,839,808,870
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,New Hampshire,414,410,418
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,New Jersey,15925,15837,16013
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,New Mexico,638,632,644
MIT-ORC,7/20/2020,2 wk ahead cum death,8/1/2020,New York,32597,32555,32639
