model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,New Hampshire,435,432,433,438,441
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,New Jersey,15933,15933,15933,15937,15961
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,New Mexico,794,780,790,800,811
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,New York,33009,32953,32990,33025,33056
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,North Carolina,2841,2771,2815,2871,2917
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,North Dakota,147,141,142,150,158
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Ohio,4529,4372,4480,4566,4650
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Oklahoma,870,855,863,875,884
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Oregon,490,475,487,496,505
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Pennsylvania,7758,7681,7730,7782,7824
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Puerto Rico,472,446,460,484,506
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Rhode Island,1063,1056,1060,1065,1070
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,South Carolina,2902,2877,2894,2911,2927
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,South Dakota,174,167,171,177,181
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Tennessee,1863,1738,1823,1911,1994
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Texas,13663,13141,13538,13783,14102
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Utah,429,416,425,434,443
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Vermont,58,58,58,59,59
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Virgin Islands,18,14,16,20,22
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Virginia,2689,2590,2653,2726,2801
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Washington,1958,1908,1937,1968,1994
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,West Virginia,254,218,244,262,280
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Wisconsin,1156,1150,1154,1159,1165
UGA-CEID,2020-08-31,1 wk ahead cum death,2020-09-05,Wyoming,38,37,37,41,47
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Alabama,2437,2343,2407,2468,2518
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Alaska,48,39,44,51,56
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,American Samoa,0,0,0,0,0
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Arizona,5504,5358,5448,5559,5678
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Arkansas,965,903,940,995,1031
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,California,14401,14036,14263,14484,14739
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Colorado,2000,1942,1962,2031,2127
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Connecticut,4473,4465,4467,4481,4496
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Delaware,612,604,608,617,627
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,District of Columbia,608,605,605,613,621
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Florida,12727,11915,12482,13014,13476
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Georgia,6510,6259,6435,6639,6894
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Guam,18,11,14,21,26
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Hawaii,94,74,88,100,111
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Idaho,465,406,446,481,511
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Illinois,8495,8301,8416,8559,8669
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Indiana,3420,3328,3383,3456,3505
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Iowa,1236,1200,1228,1248,1272
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Kansas,496,471,486,506,522
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Kentucky,1024,936,995,1046,1106
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Louisiana,5340,5200,5289,5411,5517
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Maine,136,132,133,138,141
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Maryland,3871,3827,3856,3888,3917
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Massachusetts,9263,9199,9235,9300,9348
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Michigan,6829,6792,6815,6840,6864
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Minnesota,1954,1863,1899,2050,2219
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Mississippi,2786,2651,2726,2861,2998
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Missouri,1681,1606,1651,1709,1757
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Montana,133,110,124,142,152
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,National,195669,194418,195295,195983,196455
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Nebraska,424,412,420,428,434
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Nevada,1506,1430,1487,1537,1590
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,New Hampshire,438,432,433,443,452
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,New Jersey,15933,15933,15933,15951,15996
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,New Mexico,818,786,809,831,856
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,New York,33083,32962,33034,33112,33171
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,North Carolina,3003,2839,2954,3060,3151
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,North Dakota,152,141,144,159,176
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Ohio,4803,4470,4700,4895,5059
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Oklahoma,940,911,932,955,972
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Oregon,525,497,518,534,553
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Pennsylvania,7859,7685,7801,7908,8025
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Puerto Rico,509,456,494,531,591
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Rhode Island,1079,1067,1074,1085,1095
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,South Carolina,3104,3051,3087,3132,3158
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,South Dakota,180,167,174,188,196
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Tennessee,2002,1755,1914,2083,2358
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Texas,14699,13538,14443,14979,15482
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Utah,451,427,441,462,482
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Vermont,58,58,58,59,61
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Virgin Islands,21,15,19,25,30
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Virginia,2809,2596,2733,2887,3038
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Washington,2012,1917,1963,2048,2098
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,West Virginia,292,227,273,313,348
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Wisconsin,1194,1180,1189,1199,1213
UGA-CEID,2020-08-31,2 wk ahead cum death,2020-09-12,Wyoming,40,37,37,45,59
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Alabama,2576,2436,2538,2634,2720
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Alaska,53,41,48,58,69
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,American Samoa,0,0,0,0,0
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Arizona,5745,5477,5667,5839,6057
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Arkansas,1065,945,1021,1108,1180
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,California,15138,14504,14953,15315,15676
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Colorado,2031,1942,1979,2087,2242
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Connecticut,4478,4465,4467,4492,4514
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Delaware,615,604,610,625,641
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,District of Columbia,610,605,605,618,636
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Florida,13559,12056,13144,13956,14771
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Georgia,6958,6519,6865,7172,7639
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Guam,22,11,17,26,35
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Hawaii,109,78,98,120,141
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Idaho,520,409,485,543,583
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Illinois,8637,8330,8512,8732,8945
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Indiana,3483,3336,3434,3537,3621
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Iowa,1304,1247,1288,1323,1364
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Kansas,520,480,504,536,564
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Kentucky,1074,944,1032,1118,1206
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Louisiana,5560,5287,5468,5674,5830
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Maine,137,132,134,141,147
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Maryland,3935,3861,3911,3961,4005
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Massachusetts,9373,9247,9331,9428,9532
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Michigan,6887,6818,6864,6905,6946
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Minnesota,2007,1863,1912,2173,2424
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Mississippi,2987,2700,2855,3099,3327
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Missouri,1762,1635,1707,1805,1889
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Montana,148,111,134,161,179
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,National,202081,200202,201477,202658,203484
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Nebraska,440,419,434,447,457
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Nevada,1606,1495,1577,1656,1739
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,New Hampshire,441,432,434,449,465
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,New Jersey,15940,15933,15933,15978,16044
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,New Mexico,842,787,825,863,914
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,New York,33139,32969,33076,33209,33286
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,North Carolina,3177,2905,3093,3257,3404
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,North Dakota,156,141,146,170,203
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Ohio,5090,4563,4910,5229,5604
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Oklahoma,1012,966,994,1036,1065
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Oregon,561,516,548,577,616
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Pennsylvania,7973,7718,7890,8051,8239
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Puerto Rico,544,466,522,589,681
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Rhode Island,1096,1075,1090,1105,1120
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,South Carolina,3307,3220,3278,3344,3408
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,South Dakota,185,167,178,199,213
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Tennessee,2123,1765,1974,2313,2625
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Texas,15737,13727,15182,16139,16970
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Utah,475,435,459,495,522
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Vermont,58,58,58,60,62
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Virgin Islands,25,16,21,30,40
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Virginia,2921,2599,2814,3065,3286
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Washington,2064,1934,1999,2127,2227
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,West Virginia,333,231,296,365,429
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Wisconsin,1231,1207,1223,1240,1264
UGA-CEID,2020-08-31,3 wk ahead cum death,2020-09-19,Wyoming,42,37,37,50,78
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Alabama,2725,2505,2657,2805,2940
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Alaska,59,41,53,67,81
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,American Samoa,0,0,0,0,0
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Arizona,5987,5628,5882,6106,6442
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Arkansas,1163,987,1096,1220,1343
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,California,15893,14926,15631,16149,16680
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Colorado,2068,1942,1991,2126,2370
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Connecticut,4483,4465,4470,4504,4534
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Delaware,619,604,610,630,656
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,District of Columbia,612,605,605,625,650
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Florida,14377,12124,13722,14919,16183
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Georgia,7431,6735,7245,7723,8296
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Guam,26,11,18,32,44
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Hawaii,126,83,107,142,172
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Idaho,569,431,520,608,681
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Illinois,8777,8344,8594,8934,9253
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Indiana,3550,3345,3481,3618,3749
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Iowa,1373,1294,1350,1400,1462
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Kansas,543,484,522,566,604
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Kentucky,1134,947,1065,1193,1318
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Louisiana,5782,5375,5660,5960,6188
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Maine,139,132,135,144,151
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Maryland,4003,3883,3962,4034,4104
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Massachusetts,9481,9287,9424,9554,9693
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Michigan,6945,6851,6913,6972,7030
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Minnesota,2066,1863,1924,2284,2648
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Mississippi,3158,2751,2982,3317,3626
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Missouri,1839,1654,1764,1898,2031
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Montana,160,113,144,185,215
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,National,208590,205681,207543,209391,210699
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Nebraska,456,423,448,466,481
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Nevada,1719,1553,1659,1787,1921
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,New Hampshire,445,432,435,455,478
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,New Jersey,15946,15933,15933,15996,16110
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,New Mexico,869,787,841,895,973
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,New York,33202,32973,33124,33308,33430
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,North Carolina,3326,2967,3212,3449,3640
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,North Dakota,162,141,147,180,234
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Northern Mariana Islands,2,2,2,2,2
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Ohio,5353,4665,5068,5554,6097
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Oklahoma,1084,1015,1061,1114,1154
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Oregon,595,530,576,619,679
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Pennsylvania,8060,7718,7928,8202,8468
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Puerto Rico,582,473,543,642,777
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Rhode Island,1112,1083,1104,1126,1146
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,South Carolina,3511,3370,3471,3556,3670
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,South Dakota,193,167,179,208,230
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Tennessee,2259,1772,2014,2502,2998
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Texas,16765,13774,15909,17382,18575
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Utah,497,440,478,523,569
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Vermont,58,58,58,60,63
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Virgin Islands,30,16,23,35,47
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Virginia,3010,2629,2889,3215,3599
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Washington,2115,1934,2038,2218,2350
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,West Virginia,377,232,326,432,514
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Wisconsin,1268,1234,1257,1280,1310
UGA-CEID,2020-08-31,4 wk ahead cum death,2020-09-26,Wyoming,44,37,37,59,101
Columbia-UNC,2020-08-31,1 wk ahead cum death,2020-09-05,National,188818,187631,188343,189237,189895
Columbia-UNC,2020-08-31,2 wk ahead cum death,2020-09-12,National,194352,192009,193410,195217,196603
Columbia-UNC,2020-08-31,3 wk ahead cum death,2020-09-19,National,199422,196007,198003,200786,203058
Columbia-UNC,2020-08-31,4 wk ahead cum death,2020-09-26,National,204078,199490,202231,205793,209289
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Alabama,2243,2221,2237,2250,2269
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Alaska,45,43,44,46,47
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Arizona,5229,5173,5221,5240,5291
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Arkansas,878,833,876,881,902
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,California,13698,13574,13650,13789,14217
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Colorado,1967,1948,1960,1977,2003
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Connecticut,4497,4469,4487,4504,4525
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Delaware,615,610,613,617,623
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,District of Columbia,611,599,608,615,624
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Florida,11647,11584,11613,11716,11799
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Georgia,5978,5873,5962,5989,6180
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Hawaii,75,71,74,77,80
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Idaho,410,382,405,414,426
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Illinois,8396,8306,8352,8447,8556
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Indiana,3378,3331,3359,3403,3466
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Iowa,1194,1170,1188,1205,1233
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Kansas,476,470,474,477,482
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Kentucky,991,979,987,995,1012
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Louisiana,5093,5001,5071,5122,5200
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Maine,136,133,134,137,140
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Maryland,3803,3738,3783,3825,3880
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Massachusetts,9169,9069,9124,9209,9301
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Michigan,6824,6727,6778,6866,7003
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Minnesota,1938,1904,1924,1952,1986
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Mississippi,2610,2589,2603,2618,2636
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Missouri,1592,1572,1586,1601,1627
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Montana,116,109,114,118,139
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,National,190457,185071,187343,192059,199982
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Nebraska,408,403,407,411,426
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Nevada,1386,1374,1383,1390,1403
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,New Hampshire,436,433,434,442,448
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,New Jersey,15989,15921,15966,16027,16173
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,New Mexico,797,783,793,801,825
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,New York,32963,32517,32743,33482,34297
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,North Carolina,2853,2809,2842,2866,2903
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,North Dakota,151,149,150,152,164
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Ohio,4335,4254,4297,4365,4407
Covid19Sim,2020-08-31,1 wk ahead cum death,2020-09-05,Oklahoma,871,854,869,874,887
