model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Mississippi,1334,1033,1357
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Missouri,1152,1005,1169
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Montana,28,25,35
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,National,136793,130330,139007
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Nebraska,305,297,313
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Nevada,620,604,646
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,New Hampshire,408,324,416
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,New Jersey,15448,13015,15494
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,New Mexico,575,481,633
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,New York,32234,32121,32401
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,North Carolina,1648,1619,1719
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,North Dakota,88,75,90
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Ohio,3238,2862,3290
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Oklahoma,463,459,467
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Oregon,243,234,261
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Pennsylvania,7036,6738,7077
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Puerto Rico,183,176,189
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Rhode Island,1000,877,1018
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,South Carolina,1095,931,1119
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,South Dakota,103,98,106
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Tennessee,798,783,822
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Texas,3559,3491,3654
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Utah,284,275,298
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Vermont,58,57,58
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Virginia,1964,1850,1979
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Washington,1441,1363,1451
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,West Virginia,103,95,105
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Wisconsin,867,858,898
Covid19Sim,2020-07-13,1 wk ahead cum death,2020-07-18,Wyoming,25,23,26
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Alabama,1311,1172,1340
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Alaska,22,18,22
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Arizona,3030,2313,3127
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Arkansas,417,401,475
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,California,8170,7417,8297
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Colorado,1804,1743,1820
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Connecticut,4422,4350,4440
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Delaware,555,463,603
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,District of Columbia,576,544,590
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Florida,6212,5329,6565
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Georgia,3567,3113,3782
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Hawaii,23,23,23
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Idaho,165,147,177
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Illinois,7341,6913,7376
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Indiana,2850,2646,2858
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Iowa,858,818,883
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Kansas,358,350,363
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Kentucky,657,603,697
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Louisiana,3595,3440,3627
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Maine,115,107,118
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Maryland,3392,3259,3398
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Massachusetts,8320,8156,8340
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Michigan,6352,6266,6407
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Minnesota,1664,1509,1746
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Mississippi,1454,1096,1496
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Missouri,1213,1052,1240
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Montana,33,30,46
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,National,141640,135292,144688
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Nebraska,319,310,328
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Nevada,698,678,727
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,New Hampshire,420,326,429
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,New Jersey,15596,13048,15660
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,New Mexico,606,500,702
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,New York,32312,32158,32531
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,North Carolina,1798,1768,1871
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,North Dakota,92,75,95
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Ohio,3404,2960,3484
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Oklahoma,512,505,519
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Oregon,268,260,290
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Pennsylvania,7160,6813,7219
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Puerto Rico,194,187,200
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Rhode Island,1017,881,1039
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,South Carolina,1281,1100,1322
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,South Dakota,108,104,111
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Tennessee,931,914,956
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Texas,4355,4265,4459
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Utah,334,323,350
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Vermont,58,58,59
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Virginia,2017,1902,2036
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Washington,1498,1419,1510
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,West Virginia,111,100,113
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Wisconsin,916,905,946
Covid19Sim,2020-07-13,2 wk ahead cum death,2020-07-25,Wyoming,28,26,29
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Alabama,1434,1289,1464
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Alaska,26,22,26
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Arizona,3540,2761,3665
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Arkansas,475,456,541
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,California,8993,8214,9137
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Colorado,1835,1773,1852
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Connecticut,4434,4358,4453
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Delaware,573,474,640
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,District of Columbia,580,546,595
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Florida,7559,6545,8035
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Georgia,3891,3414,4179
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Hawaii,25,25,26
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Idaho,209,181,227
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Illinois,7421,6982,7459
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Indiana,2899,2689,2909
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Iowa,906,861,931
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Kansas,398,387,406
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Kentucky,687,629,733
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Louisiana,3754,3595,3791
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Maine,117,110,121
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Maryland,3427,3290,3434
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Massachusetts,8353,8181,8376
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Michigan,6398,6312,6497
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Minnesota,1704,1544,1801
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Mississippi,1580,1168,1644
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Missouri,1276,1105,1312
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Montana,41,35,61
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,National,147350,140981,150989
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Nebraska,332,323,342
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Nevada,793,767,824
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,New Hampshire,429,328,440
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,New Jersey,15719,13074,15806
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,New Mexico,638,521,778
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,New York,32381,32182,32642
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,North Carolina,1957,1923,2030
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,North Dakota,96,76,102
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Ohio,3573,3070,3685
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Oklahoma,571,558,582
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Oregon,296,287,320
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Pennsylvania,7277,6890,7355
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Puerto Rico,205,195,213
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Rhode Island,1031,885,1056
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,South Carolina,1487,1297,1540
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,South Dakota,113,108,117
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Tennessee,1082,1061,1108
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Texas,5321,5201,5437
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Utah,390,375,408
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Vermont,59,58,59
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Virginia,2067,1951,2087
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Washington,1562,1483,1577
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,West Virginia,120,106,124
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Wisconsin,969,956,998
Covid19Sim,2020-07-13,3 wk ahead cum death,2020-08-01,Wyoming,32,29,34
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Alabama,1561,1414,1593
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Alaska,30,26,32
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Arizona,4068,3257,4222
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Arkansas,535,510,605
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,California,9898,9104,10066
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Colorado,1868,1805,1885
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Connecticut,4442,4364,4463
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Delaware,592,483,681
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,District of Columbia,583,548,600
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Florida,9045,7947,9654
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Georgia,4248,3754,4595
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Hawaii,28,28,29
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Idaho,260,222,288
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Illinois,7497,7049,7539
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Indiana,2951,2738,2964
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Iowa,957,907,981
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Kansas,445,431,456
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Kentucky,718,657,770
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Louisiana,3933,3771,3977
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Maine,119,113,124
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Maryland,3458,3319,3467
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Massachusetts,8381,8197,8404
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Michigan,6447,6360,6563
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Minnesota,1742,1581,1852
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Mississippi,1708,1250,1799
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Missouri,1340,1160,1386
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Montana,51,43,80
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,National,153545,147249,158056
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Nebraska,345,335,356
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Nevada,900,867,934
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,New Hampshire,435,329,448
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,New Jersey,15824,13095,15934
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,New Mexico,669,545,860
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,New York,32446,32198,32761
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,North Carolina,2122,2082,2195
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,North Dakota,101,76,109
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Ohio,3739,3192,3887
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Oklahoma,637,617,653
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Oregon,327,317,352
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Pennsylvania,7386,6971,7484
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Puerto Rico,218,204,227
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Rhode Island,1042,889,1071
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,South Carolina,1705,1506,1767
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,South Dakota,119,113,123
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Tennessee,1247,1223,1275
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Texas,6431,6276,6575
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Utah,448,429,469
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Vermont,59,59,60
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Virginia,2114,1999,2137
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Washington,1634,1556,1652
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,West Virginia,132,114,140
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Wisconsin,1029,1014,1058
Covid19Sim,2020-07-13,4 wk ahead cum death,2020-08-08,Wyoming,36,33,39
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Alabama,1225,1174,1314
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Alaska,19,17,22
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,American Samoa,0,0,0
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Arizona,2530,2390,2805
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Arkansas,355,335,390
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,California,7639,7389,8161
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Colorado,1764,1740,1818
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Connecticut,4371,4355,4400
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Delaware,528,521,541
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,District of Columbia,578,572,588
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Florida,4772,4499,5262
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Georgia,3157,3057,3367
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Guam,5,5,6
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Hawaii,20,19,23
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Idaho,113,105,132
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Illinois,7573,7484,7693
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Indiana,2830,2783,2896
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Iowa,778,762,808
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Kansas,312,303,334
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Kentucky,661,641,701
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Louisiana,3529,3458,3700
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Maine,116,114,124
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Maryland,3391,3358,3441
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Massachusetts,8434,8378,8521
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Michigan,6411,6351,6517
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Minnesota,1582,1549,1637
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Mississippi,1337,1290,1409
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Missouri,1136,1111,1190
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Montana,34,30,44
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,National,139718,137892,142501
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Nebraska,298,291,318
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Nevada,644,613,713
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,New Hampshire,401,395,414
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,New Jersey,15792,15661,16176
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,New Mexico,573,557,601
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,New York,32494,32423,32745
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,North Carolina,1637,1572,1773
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,North Dakota,92,88,101
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Northern Mariana Islands,2,2,2
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Ohio,3204,3098,3342
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Oklahoma,448,432,490
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Oregon,252,240,276
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Pennsylvania,7046,6959,7168
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Puerto Rico,174,170,191
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Rhode Island,997,979,1018
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,South Carolina,1086,1019,1197
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,South Dakota,117,112,125
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Tennessee,824,780,890
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Texas,3662,3454,3980
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Utah,243,228,276
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Vermont,56,56,58
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Virgin Islands,7,6,9
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Virginia,2059,2018,2120
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Washington,1492,1461,1566
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,West Virginia,101,96,111
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Wisconsin,855,836,890
Ensemble,2020-07-13,1 wk ahead cum death,2020-07-18,Wyoming,22,21,26
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Alabama,1361,1247,1528
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Alaska,21,18,28
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,American Samoa,0,0,0
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Arizona,2928,2623,3459
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Arkansas,398,358,463
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,California,8354,7796,9267
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Colorado,1804,1761,1893
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Connecticut,4395,4365,4439
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Delaware,538,527,564
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,District of Columbia,588,577,607
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Florida,5469,4883,6364
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Georgia,3344,3159,3688
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Guam,5,5,7
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Hawaii,20,19,28
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Idaho,128,110,162
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Illinois,7760,7603,7965
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Indiana,2904,2821,3025
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Iowa,807,777,860
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Kansas,331,312,373
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Kentucky,700,660,784
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Louisiana,3679,3534,3980
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Maine,119,115,132
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Maryland,3465,3401,3576
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Massachusetts,8553,8451,8723
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Michigan,6518,6401,6738
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Minnesota,1629,1572,1727
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Mississippi,1452,1360,1586
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Missouri,1186,1134,1282
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Montana,43,33,66
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,National,145316,141759,149929
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Nebraska,312,297,350
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,Nevada,708,644,845
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,New Hampshire,412,400,434
Ensemble,2020-07-13,2 wk ahead cum death,2020-07-25,New Jersey,16087,15857,16599
