model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Alabama,4415,4310,4377,4450,4518
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Alaska,218,207,214,222,229
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Arizona,7842,7675,7783,7899,8007
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Arkansas,3281,3162,3239,3321,3398
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,California,22439,21961,22270,22599,22909
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Colorado,4566,4357,4492,4637,4772
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Connecticut,5606,5529,5579,5632,5681
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Delaware,857,844,852,862,870
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,District of Columbia,734,727,732,737,742
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Florida,20617,20354,20524,20706,20875
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Georgia,10423,10305,10381,10463,10540
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Hawaii,291,284,288,294,297
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Idaho,1331,1279,1312,1349,1383
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Illinois,16615,16164,16456,16767,17059
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Indiana,7387,7180,7314,7456,7590
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Iowa,3705,3536,3645,3762,3871
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Kansas,2431,2311,2388,2472,2549
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Kentucky,2377,2321,2357,2397,2433
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Louisiana,7047,6967,7019,7074,7125
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Maine,288,277,284,292,299
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Maryland,5401,5303,5367,5435,5498
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Massachusetts,11750,11612,11701,11797,11886
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Michigan,12134,11813,12020,12242,12449
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Minnesota,4934,4773,4877,4988,5092
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Mississippi,4438,4351,4407,4467,4522
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Missouri,5013,4879,4966,5059,5145
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Montana,876,854,868,883,897
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,National,318067,311643,315807,320228,324392
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Nebraska,1585,1517,1561,1608,1651
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Nevada,2779,2694,2749,2808,2863
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,New Hampshire,661,641,654,668,681
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,New Jersey,18275,18111,18217,18331,18437
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,New Mexico,2128,2062,2104,2150,2192
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,New York,36356,36128,36276,36434,36582
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,North Carolina,6140,6028,6100,6177,6249
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,North Dakota,1287,1241,1270,1303,1333
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Ohio,8081,7883,8011,8148,8277
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Oklahoma,2248,2183,2224,2270,2311
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Oregon,1320,1264,1300,1339,1374
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Pennsylvania,13907,13413,13733,14073,14392
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Puerto Rico,1342,1315,1332,1351,1367
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Rhode Island,1617,1581,1604,1629,1651
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,South Carolina,4937,4863,4911,4963,5011
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,South Dakota,1394,1344,1376,1411,1443
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Tennessee,5962,5782,5898,6023,6140
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Texas,25695,25239,25534,25848,26143
BPagano,2020-12-14,1 wk ahead cum death,2020-12-19,Utah,1254,1220,1242,1266,1289
